record_id,field,original_text,cleaned_text,words,segmented_text,pos_tags,word_count,unique_word_count,words_list,word_frequencies,lexical_diversity
111,新聞標題,"馬來西亞自動通關系統遮蓋中華民國國旗引爭議」""Malaysia Covers ROC Flag, Sparks Debate""",馬來西亞自動通關系統遮蓋中華民國國旗引爭議」,"['馬來西亞', '自動', '通關', '系統', '遮蓋', '中華民國國', '旗引爭議', '」']",馬來西亞 / 自動 / 通關 / 系統 / 遮蓋 / 中華民國國 / 旗引爭議 / 」,馬來西亞/ns | 自動/vn | 通關/vn | 系統/n | 遮蓋/v | 中華民國國/nt | 旗引爭議/n | 」/x,8,8,"馬來西亞, 自動, 通關, 系統, 遮蓋, 中華民國國, 旗引爭議, 」","{'馬來西亞': 1, '自動': 1, '通關': 1, '系統': 1, '遮蓋': 1, '中華民國國': 1, '旗引爭議': 1, '」': 1}",1.0
112,新聞標題,代理孕母爭議：立院審法 社會分歧Surrogacy Debate Sparks Division in Taiwan,代理孕母爭議：立院審法社會分歧,"['代理', '孕母', '爭議', '：', '立院', '審法', '社會', '分歧']",代理 / 孕母 / 爭議 / ： / 立院 / 審法 / 社會 / 分歧,代理/n | 孕母/n | 爭議/n | ：/x | 立院/n | 審法/vn | 社會/n | 分歧/n,8,8,"代理, 孕母, 爭議, ：, 立院, 審法, 社會, 分歧","{'代理': 1, '孕母': 1, '爭議': 1, '：': 1, '立院': 1, '審法': 1, '社會': 1, '分歧': 1}",1.0
113,新聞標題,虛幣專家枉死車禍，警界洩密爭議Crypto Expert's Tragic Death Sparks Controversy,虛幣專家枉死車禍，警界洩密爭議,"['虛幣', '專家', '枉死', '車禍', '，', '警界', '洩', '密爭議']",虛幣 / 專家 / 枉死 / 車禍 / ， / 警界 / 洩 / 密爭議,虛幣/n | 專家/n | 枉死/v | 車禍/n | ，/x | 警界/n | 洩/vg | 密爭議/n,8,8,"虛幣, 專家, 枉死, 車禍, ，, 警界, 洩, 密爭議","{'虛幣': 1, '專家': 1, '枉死': 1, '車禍': 1, '，': 1, '警界': 1, '洩': 1, '密爭議': 1}",1.0
114,新聞標題,"民進黨發文引南韓戒嚴爭議，國際批評DPP Post Sparks Martial Law Debate, Criticism Grows",民進黨發文引南韓戒嚴爭議，國際批評,"['民進黨', '發文', '引', '南', '韓', '戒', '嚴', '爭議', '，', '國際', '批評']",民進黨 / 發文 / 引 / 南 / 韓 / 戒 / 嚴 / 爭議 / ， / 國際 / 批評,民進黨/nt | 發文/v | 引/v | 南/f | 韓/j | 戒/v | 嚴/a | 爭議/n | ，/x | 國際/n | 批評/v,11,11,"民進黨, 發文, 引, 南, 韓, 戒, 嚴, 爭議, ，, 國際, 批評","{'民進黨': 1, '發文': 1, '引': 1, '南': 1, '韓': 1, '戒': 1, '嚴': 1, '爭議': 1, '，': 1, '國際': 1, '批評': 1}",1.0
115,新聞標題,台南市宣布明年起騎樓可停機車 政策引發熱議Tainan to Allow Motorcycle Parking in Arcades Starting 2024,台南市宣布明年起騎樓可停機車政策引發熱議2024,"['台南市', '宣布', '明年', '起', '騎樓', '可停', '機車', '政策', '引發', '熱議', '2024']",台南市 / 宣布 / 明年 / 起 / 騎樓 / 可停 / 機車 / 政策 / 引發 / 熱議 / 2024,台南市/ns | 宣布/v | 明年/t | 起/v | 騎樓/n | 可停/v | 機車/n | 政策/n | 引發/v | 熱議/n | 2024/m,11,11,"台南市, 宣布, 明年, 起, 騎樓, 可停, 機車, 政策, 引發, 熱議, 2024","{'台南市': 1, '宣布': 1, '明年': 1, '起': 1, '騎樓': 1, '可停': 1, '機車': 1, '政策': 1, '引發': 1, '熱議': 1, '2024': 1}",1.0
116,新聞標題,黃子佼非法持有未成年性影像 一審判刑8月引發爭議,黃子佼非法持有未成年性影像一審判刑8月引發爭議,"['黃子', '佼', '非法', '持有', '未成年', '性', '影像', '一', '審', '判刑', '8', '月', '引發', '爭議']",黃子 / 佼 / 非法 / 持有 / 未成年 / 性 / 影像 / 一 / 審 / 判刑 / 8 / 月 / 引發 / 爭議,黃子/n | 佼/n | 非法/b | 持有/v | 未成年/l | 性/n | 影像/vn | 一/m | 審/v | 判刑/v | 8/m | 月/m | 引發/v | 爭議/v,14,14,"黃子, 佼, 非法, 持有, 未成年, 性, 影像, 一, 審, 判刑, 8, 月, 引發, 爭議","{'黃子': 1, '佼': 1, '非法': 1, '持有': 1, '未成年': 1, '性': 1, '影像': 1, '一': 1, '審': 1, '判刑': 1, '8': 1, '月': 1, '引發': 1, '爭議': 1}",1.0
117,新聞標題,"台中學生打老師 警方介入掀熱議English Headline:Taichung Student Hits Teacher, Police Involved",台中學生打老師警方介入掀熱議,"['台中', '學生', '打', '老師', '警方', '介入', '掀', '熱議']",台中 / 學生 / 打 / 老師 / 警方 / 介入 / 掀 / 熱議,台中/s | 學生/n | 打/v | 老師/n | 警方/n | 介入/v | 掀/v | 熱議/n,8,8,"台中, 學生, 打, 老師, 警方, 介入, 掀, 熱議","{'台中': 1, '學生': 1, '打': 1, '老師': 1, '警方': 1, '介入': 1, '掀': 1, '熱議': 1}",1.0
118,新聞標題,台灣開放萊豬未能換CPTPP，申請再擱置，引發國內不滿。Taiwan opens to ractopamine pork but fails CPTPP bid again.,台灣開放萊豬未能換，申請再擱置，引發國內不滿。,"['台灣', '開放', '萊', '豬', '未能', '換', '，', '申請', '再', '擱置', '，', '引發', '國內', '不', '滿', '。']",台灣 / 開放 / 萊 / 豬 / 未能 / 換 / ， / 申請 / 再 / 擱置 / ， / 引發 / 國內 / 不 / 滿 / 。,台灣/ns | 開放/v | 萊/q | 豬/n | 未能/v | 換/zg | ，/x | 申請/v | 再/d | 擱置/v | ，/x | 引發/v | 國內/s | 不/d | 滿/a | 。/x,16,15,"台灣, 開放, 萊, 豬, 未能, 換, ，, 申請, 再, 擱置, ，, 引發, 國內, 不, 滿, 。","{'台灣': 1, '開放': 1, '萊': 1, '豬': 1, '未能': 1, '換': 1, '，': 2, '申請': 1, '再': 1, '擱置': 1, '引發': 1, '國內': 1, '不': 1, '滿': 1, '。': 1}",0.9375
119,新聞標題,莊瑞雄涉賭爭議延燒 TPBL會長身份受挑戰Ray Chong's Gambling Scandal Rocks TPBL Leadership,莊瑞雄涉賭爭議延燒會長身份受挑戰,"['莊瑞雄', '涉賭', '爭議', '延燒', '會長', '身份', '受', '挑戰']",莊瑞雄 / 涉賭 / 爭議 / 延燒 / 會長 / 身份 / 受 / 挑戰,莊瑞雄/nr | 涉賭/v | 爭議/v | 延燒/v | 會長/n | 身份/n | 受/v | 挑戰/v,8,8,"莊瑞雄, 涉賭, 爭議, 延燒, 會長, 身份, 受, 挑戰","{'莊瑞雄': 1, '涉賭': 1, '爭議': 1, '延燒': 1, '會長': 1, '身份': 1, '受': 1, '挑戰': 1}",1.0
120,新聞標題,高雄衛生局涉職場霸凌 下屬被迫下跪Kaohsiung Health Bureau Accused of Workplace Bullying,高雄衛生局涉職場霸凌下屬被迫下跪,"['高雄', '衛生', '局涉', '職場', '霸凌', '下', '屬', '被迫', '下跪']",高雄 / 衛生 / 局涉 / 職場 / 霸凌 / 下 / 屬 / 被迫 / 下跪,高雄/n | 衛生/an | 局涉/v | 職場/n | 霸凌/n | 下/f | 屬/v | 被迫/d | 下跪/v,9,9,"高雄, 衛生, 局涉, 職場, 霸凌, 下, 屬, 被迫, 下跪","{'高雄': 1, '衛生': 1, '局涉': 1, '職場': 1, '霸凌': 1, '下': 1, '屬': 1, '被迫': 1, '下跪': 1}",1.0
121,新聞標題,"修法禁懲戒 父母教養須尊重兒童人格Amendment Bans Discipline, Promotes Respect for Children",修法禁懲戒父母教養須尊重兒童人格,"['修', '法禁', '懲戒', '父母', '教養', '須', '尊重', '兒童', '人格']",修 / 法禁 / 懲戒 / 父母 / 教養 / 須 / 尊重 / 兒童 / 人格,修/v | 法禁/n | 懲戒/vn | 父母/n | 教養/n | 須/d | 尊重/a | 兒童/n | 人格/n,9,9,"修, 法禁, 懲戒, 父母, 教養, 須, 尊重, 兒童, 人格","{'修': 1, '法禁': 1, '懲戒': 1, '父母': 1, '教養': 1, '須': 1, '尊重': 1, '兒童': 1, '人格': 1}",1.0
122,新聞標題,周玉蔻因緋聞案禁出境，司法責任引關注Legal Trouble for TV Host Over Defamation,周玉蔻因緋聞案禁出境，司法責任引關注,"['周玉蔻', '因', '緋聞案', '禁', '出境', '，', '司法', '責任', '引關', '注']",周玉蔻 / 因 / 緋聞案 / 禁 / 出境 / ， / 司法 / 責任 / 引關 / 注,周玉蔻/nr | 因/p | 緋聞案/n | 禁/v | 出境/n | ，/x | 司法/n | 責任/n | 引關/v | 注/v,10,10,"周玉蔻, 因, 緋聞案, 禁, 出境, ，, 司法, 責任, 引關, 注","{'周玉蔻': 1, '因': 1, '緋聞案': 1, '禁': 1, '出境': 1, '，': 1, '司法': 1, '責任': 1, '引關': 1, '注': 1}",1.0
123,新聞標題,洪申翰加班爭議延燒 勞動部基層反彈聲浪四起Hung’s Weekend Overtime Order Sparks Public Outcry,洪申翰加班爭議延燒勞動部基層反彈聲浪四起,"['洪申翰', '加班', '爭議', '延燒', '勞動', '部基層', '反彈', '聲浪', '四起']",洪申翰 / 加班 / 爭議 / 延燒 / 勞動 / 部基層 / 反彈 / 聲浪 / 四起,洪申翰/nr | 加班/v | 爭議/n | 延燒/v | 勞動/vn | 部基層/n | 反彈/v | 聲浪/n | 四起/m,9,9,"洪申翰, 加班, 爭議, 延燒, 勞動, 部基層, 反彈, 聲浪, 四起","{'洪申翰': 1, '加班': 1, '爭議': 1, '延燒': 1, '勞動': 1, '部基層': 1, '反彈': 1, '聲浪': 1, '四起': 1}",1.0
124,新聞標題,林郁婷退賽 世界拳總規範不足惹議Lin Yu-Ting Withdraws Amid World Boxing Dispute,林郁婷退賽世界拳總規範不足惹議-,"['林郁婷', '退賽', '世界', '拳', '總', '規範', '不足', '惹議', '-']",林郁婷 / 退賽 / 世界 / 拳 / 總 / 規範 / 不足 / 惹議 / -,林郁婷/nr | 退賽/v | 世界/n | 拳/n | 總/b | 規範/n | 不足/a | 惹議/v | -/x,9,9,"林郁婷, 退賽, 世界, 拳, 總, 規範, 不足, 惹議, -","{'林郁婷': 1, '退賽': 1, '世界': 1, '拳': 1, '總': 1, '規範': 1, '不足': 1, '惹議': 1, '-': 1}",1.0
125,新聞標題,嘉義漁電共生爭議升溫，漁民怒批政策失衡Chiayi Aquavoltaics Dispute: Farmers Voice Outrage,嘉義漁電共生爭議升溫，漁民怒批政策失衡,"['嘉義漁', '電', '共生', '爭議', '升溫', '，', '漁民', '怒', '批', '政策', '失衡']",嘉義漁 / 電 / 共生 / 爭議 / 升溫 / ， / 漁民 / 怒 / 批 / 政策 / 失衡,嘉義漁/nr | 電/n | 共生/n | 爭議/n | 升溫/v | ，/x | 漁民/n | 怒/vg | 批/q | 政策/n | 失衡/a,11,11,"嘉義漁, 電, 共生, 爭議, 升溫, ，, 漁民, 怒, 批, 政策, 失衡","{'嘉義漁': 1, '電': 1, '共生': 1, '爭議': 1, '升溫': 1, '，': 1, '漁民': 1, '怒': 1, '批': 1, '政策': 1, '失衡': 1}",1.0
126,新聞標題,館長自爆做過球版 引發兩極爭議,館長自爆做過球版引發兩極爭議,"['館長', '自爆', '做', '過', '球', '版', '引發', '兩', '極爭議']",館長 / 自爆 / 做 / 過 / 球 / 版 / 引發 / 兩 / 極爭議,館長/n | 自爆/a | 做/v | 過/ug | 球/n | 版/n | 引發/v | 兩/m | 極爭議/n,9,9,"館長, 自爆, 做, 過, 球, 版, 引發, 兩, 極爭議","{'館長': 1, '自爆': 1, '做': 1, '過': 1, '球': 1, '版': 1, '引發': 1, '兩': 1, '極爭議': 1}",1.0
127,新聞標題,以色列與黎巴嫩達成停火 區域和平現曙光Israel-Lebanon Ceasefire Brings Hope for Peace,以色列與黎巴嫩達成停火區域和平現曙光-,"['以色列', '與', '黎巴嫩', '達成', '停火', '區域', '和平', '現', '曙光', '-']",以色列 / 與 / 黎巴嫩 / 達成 / 停火 / 區域 / 和平 / 現 / 曙光 / -,以色列/ns | 與/zg | 黎巴嫩/nr | 達成/v | 停火/v | 區域/n | 和平/nz | 現/zg | 曙光/nz | -/x,10,10,"以色列, 與, 黎巴嫩, 達成, 停火, 區域, 和平, 現, 曙光, -","{'以色列': 1, '與': 1, '黎巴嫩': 1, '達成': 1, '停火': 1, '區域': 1, '和平': 1, '現': 1, '曙光': 1, '-': 1}",1.0
128,新聞標題,"馬斯克批F-35過時，力推無人機未來戰爭Musk Criticizes F-35, Advocates Drone Warfare",馬斯克批-35過時，力推無人機未來戰爭-35,"['馬斯克', '批', '-', '35', '過時', '，', '力推', '無', '人機', '未來', '戰爭', '-', '35']",馬斯克 / 批 / - / 35 / 過時 / ， / 力推 / 無 / 人機 / 未來 / 戰爭 / - / 35,馬斯克/nr | 批/v | -/x | 35/m | 過時/t | ，/x | 力推/v | 無/v | 人機/n | 未來/t | 戰爭/n | -/x | 35/m,13,11,"馬斯克, 批, -, 35, 過時, ，, 力推, 無, 人機, 未來, 戰爭, -, 35","{'馬斯克': 1, '批': 1, '-': 2, '35': 2, '過時': 1, '，': 1, '力推': 1, '無': 1, '人機': 1, '未來': 1, '戰爭': 1}",0.8461538461538461
129,新聞標題,內湖外遇談判釀血案 蔡女遭刺不治英文標題Neihu Tragedy: Affair Talks End in Fatal Stabbing,內湖外遇談判釀血案蔡女遭刺不治英文標題,"['內湖', '外遇', '談判', '釀', '血案', '蔡女', '遭刺', '不治', '英文', '標題']",內湖 / 外遇 / 談判 / 釀 / 血案 / 蔡女 / 遭刺 / 不治 / 英文 / 標題,內湖/ns | 外遇/n | 談判/vn | 釀/vn | 血案/n | 蔡女/nr | 遭刺/v | 不治/v | 英文/nz | 標題/n,10,10,"內湖, 外遇, 談判, 釀, 血案, 蔡女, 遭刺, 不治, 英文, 標題","{'內湖': 1, '外遇': 1, '談判': 1, '釀': 1, '血案': 1, '蔡女': 1, '遭刺': 1, '不治': 1, '英文': 1, '標題': 1}",1.0
130,新聞標題,韓星鄭雨盛爆私生子醜聞，感情糾紛曝光:Korean Star Jung Woo-sung's Secret Child Revealed,韓星鄭雨盛爆私生子醜聞，感情糾紛曝光-,"['韓星', '鄭雨盛', '爆', '私生子', '醜聞', '，', '感情', '糾紛', '曝光', '-']",韓星 / 鄭雨盛 / 爆 / 私生子 / 醜聞 / ， / 感情 / 糾紛 / 曝光 / -,韓星/nr | 鄭雨盛/nr | 爆/v | 私生子/n | 醜聞/n | ，/x | 感情/n | 糾紛/n | 曝光/nz | -/x,10,10,"韓星, 鄭雨盛, 爆, 私生子, 醜聞, ，, 感情, 糾紛, 曝光, -","{'韓星': 1, '鄭雨盛': 1, '爆': 1, '私生子': 1, '醜聞': 1, '，': 1, '感情': 1, '糾紛': 1, '曝光': 1, '-': 1}",1.0
131,新聞標題,彰化路跑車禍：9歲男童陪跑不幸罹難Changhua Marathon Tragedy: 9-Year-Old Boy Killed,彰化路跑車禍：9歲男童陪跑不幸罹難9--,"['彰化', '路', '跑', '車', '禍', '：', '9', '歲', '男童', '陪', '跑', '不幸', '罹難', '9', '-', '-']",彰化 / 路 / 跑 / 車 / 禍 / ： / 9 / 歲 / 男童 / 陪 / 跑 / 不幸 / 罹難 / 9 / - / -,彰化/v | 路/n | 跑/v | 車/n | 禍/n | ：/x | 9/m | 歲/m | 男童/n | 陪/v | 跑/v | 不幸/a | 罹難/v | 9/m | -/x | -/x,16,13,"彰化, 路, 跑, 車, 禍, ：, 9, 歲, 男童, 陪, 跑, 不幸, 罹難, 9, -, -","{'彰化': 1, '路': 1, '跑': 2, '車': 1, '禍': 1, '：': 1, '9': 2, '歲': 1, '男童': 1, '陪': 1, '不幸': 1, '罹難': 1, '-': 2}",0.8125
132,新聞標題,山路超車失控奪命，青春永別Fatal Mountain Overtaking Ends Young Lives,山路超車失控奪命，青春永別,"['山路', '超車', '失控', '奪命', '，', '青春', '永別']",山路 / 超車 / 失控 / 奪命 / ， / 青春 / 永別,山路/n | 超車/v | 失控/vn | 奪命/v | ，/x | 青春/ns | 永別/d,7,7,"山路, 超車, 失控, 奪命, ，, 青春, 永別","{'山路': 1, '超車': 1, '失控': 1, '奪命': 1, '，': 1, '青春': 1, '永別': 1}",1.0
133,新聞標題,台灣奇襲！更換先發掀台日心理戰Taiwan’s Surprise Move Sparks Psychological Battle,台灣奇襲！更換先發掀台日心理戰,"['台灣', '奇襲', '！', '更', '換', '先發', '掀台', '日', '心理', '戰']",台灣 / 奇襲 / ！ / 更 / 換 / 先發 / 掀台 / 日 / 心理 / 戰,台灣/ns | 奇襲/v | ！/x | 更/d | 換/v | 先發/d | 掀台/v | 日/m | 心理/n | 戰/zg,10,10,"台灣, 奇襲, ！, 更, 換, 先發, 掀台, 日, 心理, 戰","{'台灣': 1, '奇襲': 1, '！': 1, '更': 1, '換': 1, '先發': 1, '掀台': 1, '日': 1, '心理': 1, '戰': 1}",1.0
134,新聞標題,洪申翰任勞動部長 引發專業與政治爭議Hung Shen-han Appointed Labor Minister Amid Controversy,洪申翰任勞動部長引發專業與政治爭議-,"['洪申翰', '任', '勞動', '部長', '引發', '專業', '與', '政治', '爭議', '-']",洪申翰 / 任 / 勞動 / 部長 / 引發 / 專業 / 與 / 政治 / 爭議 / -,洪申翰/nr | 任/v | 勞動/vn | 部長/n | 引發/v | 專業/n | 與/p | 政治/n | 爭議/n | -/x,10,10,"洪申翰, 任, 勞動, 部長, 引發, 專業, 與, 政治, 爭議, -","{'洪申翰': 1, '任': 1, '勞動': 1, '部長': 1, '引發': 1, '專業': 1, '與': 1, '政治': 1, '爭議': 1, '-': 1}",1.0
135,新聞標題,台積電首度移師美國開董事會 引發震撼TSMC to Hold First Board Meeting in the U.S.,台積電首度移師美國開董事會引發震撼,"['台積', '電', '首度', '移師', '美國', '開', '董事', '會', '引發', '震撼']",台積 / 電 / 首度 / 移師 / 美國 / 開 / 董事 / 會 / 引發 / 震撼,台積/n | 電/n | 首度/n | 移師/n | 美國/ns | 開/v | 董事/n | 會/v | 引發/v | 震撼/v,10,10,"台積, 電, 首度, 移師, 美國, 開, 董事, 會, 引發, 震撼","{'台積': 1, '電': 1, '首度': 1, '移師': 1, '美國': 1, '開': 1, '董事': 1, '會': 1, '引發': 1, '震撼': 1}",1.0
136,新聞標題,"興富發預測房市重整，房價降勢難免Shining Building Foresees Market Shift, Prices to Drop",興富發預測房市重整，房價降勢難免,"['興', '富發', '預測', '房市', '重整', '，', '房價', '降勢', '難免']",興 / 富發 / 預測 / 房市 / 重整 / ， / 房價 / 降勢 / 難免,興/v | 富發/v | 預測/vn | 房市/j | 重整/vn | ，/x | 房價/n | 降勢/n | 難免/d,9,9,"興, 富發, 預測, 房市, 重整, ，, 房價, 降勢, 難免","{'興': 1, '富發': 1, '預測': 1, '房市': 1, '重整': 1, '，': 1, '房價': 1, '降勢': 1, '難免': 1}",1.0
137,新聞標題,"賈永婕101點燈風波：公器私用還是公益創舉？12 Apologies, Real or Fake? Chia Yung-Chieh’s Response Sparks Debate",賈永婕101點燈風波：公器私用還是公益創舉？12-,"['賈永婕', '101', '點', '燈', '風波', '：', '公器私用', '還是', '公益', '創舉', '？', '12', '-']",賈永婕 / 101 / 點 / 燈 / 風波 / ： / 公器私用 / 還是 / 公益 / 創舉 / ？ / 12 / -,賈永婕/nr | 101/m | 點/m | 燈/n | 風波/n | ：/x | 公器私用/n | 還是/c | 公益/n | 創舉/v | ？/x | 12/m | -/x,13,13,"賈永婕, 101, 點, 燈, 風波, ：, 公器私用, 還是, 公益, 創舉, ？, 12, -","{'賈永婕': 1, '101': 1, '點': 1, '燈': 1, '風波': 1, '：': 1, '公器私用': 1, '還是': 1, '公益': 1, '創舉': 1, '？': 1, '12': 1, '-': 1}",1.0
138,新聞標題,勞動部高層免職案謝宜容律師聲明引發輿論爭議Hsieh Yi-Jung Denies Direct Accountability,勞動部高層免職案謝宜容律師聲明引發輿論爭議-,"['勞動部高層免', '職案', '謝宜容', '律師', '聲明', '引發', '輿論', '爭議', '-']",勞動部高層免 / 職案 / 謝宜容 / 律師 / 聲明 / 引發 / 輿論 / 爭議 / -,勞動部高層免/l | 職案/n | 謝宜容/nr | 律師/n | 聲明/n | 引發/v | 輿論/n | 爭議/v | -/x,9,9,"勞動部高層免, 職案, 謝宜容, 律師, 聲明, 引發, 輿論, 爭議, -","{'勞動部高層免': 1, '職案': 1, '謝宜容': 1, '律師': 1, '聲明': 1, '引發': 1, '輿論': 1, '爭議': 1, '-': 1}",1.0
139,新聞標題,疾管署「土皇帝」霸凌案延燒Revealing Workplace Bullying at Taiwan CDC,疾管署「土皇帝」霸凌案延燒,"['疾管署', '「', '土皇帝', '」', '霸', '凌案', '延燒']",疾管署 / 「 / 土皇帝 / 」 / 霸 / 凌案 / 延燒,疾管署/n | 「/x | 土皇帝/nr | 」/x | 霸/n | 凌案/v | 延燒/v,7,7,"疾管署, 「, 土皇帝, 」, 霸, 凌案, 延燒","{'疾管署': 1, '「': 1, '土皇帝': 1, '」': 1, '霸': 1, '凌案': 1, '延燒': 1}",1.0
140,新聞標題,台電千億補助應對虧損，財務挑戰引關注Taiwan Power Receives Billion-Dollar Subsidy to Address Financial Challenges,台電千億補助應對虧損，財務挑戰引關注-,"['台電', '千億', '補助應', '對', '虧損', '，', '財務', '挑戰', '引關', '注', '-']",台電 / 千億 / 補助應 / 對 / 虧損 / ， / 財務 / 挑戰 / 引關 / 注 / -,台電/j | 千億/m | 補助應/v | 對/p | 虧損/vn | ，/x | 財務/n | 挑戰/vn | 引關/v | 注/v | -/x,11,11,"台電, 千億, 補助應, 對, 虧損, ，, 財務, 挑戰, 引關, 注, -","{'台電': 1, '千億': 1, '補助應': 1, '對': 1, '虧損': 1, '，': 1, '財務': 1, '挑戰': 1, '引關': 1, '注': 1, '-': 1}",1.0
141,新聞標題,「辱罵不算霸凌？」勞動部調查報告惹議“Verbal Abuse Isn’t Bullying?” Ministry’s Findings Draw Public Outrage,「辱罵不算霸凌？」勞動部調查報告惹議,"['「', '辱', '罵', '不算', '霸凌', '？', '」', '勞動部', '調查', '報告', '惹議']",「 / 辱 / 罵 / 不算 / 霸凌 / ？ / 」 / 勞動部 / 調查 / 報告 / 惹議,「/x | 辱/ng | 罵/v | 不算/v | 霸凌/ns | ？/x | 」/x | 勞動部/n | 調查/vn | 報告/n | 惹議/v,11,11,"「, 辱, 罵, 不算, 霸凌, ？, 」, 勞動部, 調查, 報告, 惹議","{'「': 1, '辱': 1, '罵': 1, '不算': 1, '霸凌': 1, '？': 1, '」': 1, '勞動部': 1, '調查': 1, '報告': 1, '惹議': 1}",1.0
142,新聞標題,內湖警方連開11槍 成功攔截5000萬詐騙車手Neihu Police Fire 11 Shots to Stop $50 Million Fraud Suspects,內湖警方連開11槍成功攔截5000萬詐騙車手1150,"['內湖', '警方', '連開', '11', '槍', '成功', '攔截', '5000', '萬', '詐騙', '車手', '1150']",內湖 / 警方 / 連開 / 11 / 槍 / 成功 / 攔截 / 5000 / 萬 / 詐騙 / 車手 / 1150,內湖/ns | 警方/n | 連開/v | 11/m | 槍/n | 成功/a | 攔截/v | 5000/m | 萬/m | 詐騙/vn | 車手/n | 1150/m,12,12,"內湖, 警方, 連開, 11, 槍, 成功, 攔截, 5000, 萬, 詐騙, 車手, 1150","{'內湖': 1, '警方': 1, '連開': 1, '11': 1, '槍': 1, '成功': 1, '攔截': 1, '5000': 1, '萬': 1, '詐騙': 1, '車手': 1, '1150': 1}",1.0
